5.482853438104097477e-02 -5.345097424917202161e-02 -3.880127391346182273e-04 5.736590687831528701e-01
-2.338267126477740210e-02 -2.399168799978583164e-02 -3.274980111450592063e-02 8.141582884884311921e-01
1.080260849121876417e-06 6.735914803614643822e-08 -1.246382142598608834e-06 1.824505321875814984e-03
