4.220965420397709278e-01 -8.481953475243845242e-01 3.199986900536569423e-01
-6.273644731398645424e-01 -5.281094450752644720e-01 -5.722885914154116627e-01
6.544068513088839856e-01 4.080522589429730340e-02 -7.550407979041313666e-01
