5.484868851572514276e-02 -5.344245981799715384e-02 -2.205539621191207156e-04 5.736629970639275378e-01
-2.336272979492774043e-02 -2.395081274227521193e-02 -3.280273381436485391e-02 8.141544298046234918e-01
1.144610762339812560e-06 1.960966281683429670e-07 -8.513173575002328535e-07 1.824423070852267343e-03
