4.675126548836095753e+04 1.405961515294146920e+03 2.531594177399812907e+04
0.000000000000000000e+00 3.249683906838914118e+04 -1.694072206517277436e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
