3.980941985063242705e-01 -8.524536475297423976e-01 3.388860987542052783e-01
-4.578453195354994509e-01 -5.047532548586788348e-01 -7.318482186143558943e-01
7.949205447684968284e-01 1.361871158473053345e-01 -5.912312550788810794e-01
